date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:41:22	0/0	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2017%20Jul%202020%2011:40:20%20GMT	https://www.train-motion.com/wp-content/plugins/yith-woocommerce-social-login/includes/hybridauth/?hauth.start=Facebook%26hauth.time=1594980587	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/yith-woocommerce-social-login/includes/hybridauth/index1bc2.html	(from https://www.train-motion.com/tmlogin/?ywsl_social=facebook&redirect=https%3A%2F%2Fwww.train-motion.com%3A443%2Ftmlogin%2F%3Fredirect_to%3Dhttps%253A%252F%252Fwww.train-motion.com%252F2020%252F03%252F16%252Fhow-to-install-train-motion-assets%252F)
13:41:23	101021/101021	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:41:15%20GMT	https://www.train-motion.com/shop/page/15/	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/15/index.html	(from https://www.train-motion.com/shop/page/14/)
13:41:26	110275/110275	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:41:22%20GMT	https://www.train-motion.com/shop/?filter_country=czech-republic&filter_operator=cd&filter_manufacturer=bautzen-gorlitz&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment&add-to-cart=24415	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/index23f8.html	(from https://www.train-motion.com/shop/?filter_country=czech-republic&filter_operator=cd&filter_manufacturer=bautzen-gorlitz&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:41:28	110271/110271	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:41:24%20GMT	https://www.train-motion.com/shop/?filter_country=czech-republic&filter_operator=cd&filter_manufacturer=bautzen-gorlitz&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment&add-to-cart=24428	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/index8276.html	(from https://www.train-motion.com/shop/?filter_country=czech-republic&filter_operator=cd&filter_manufacturer=bautzen-gorlitz&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:41:31	110745/110745	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:41:26%20GMT	https://www.train-motion.com/shop/page/2/?filter_country=czech-republic&filter_operator=cd&filter_manufacturer=bautzen-gorlitz&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/2/indexce9c-2.html	(from https://www.train-motion.com/shop/?filter_country=czech-republic&filter_operator=cd&filter_manufacturer=bautzen-gorlitz&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:41:32	110774/110774	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:41:28%20GMT	https://www.train-motion.com/shop/page/4/?filter_country=czech-republic&filter_operator=cd&filter_manufacturer=bautzen-gorlitz&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/4/indexce9c.html	(from https://www.train-motion.com/shop/?filter_country=czech-republic&filter_operator=cd&filter_manufacturer=bautzen-gorlitz&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:41:34	110526/110526	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:41:30%20GMT	https://www.train-motion.com/shop/page/3/?filter_country=czech-republic&filter_operator=cd&filter_manufacturer=bautzen-gorlitz&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/3/indexce9c.html	(from https://www.train-motion.com/shop/?filter_country=czech-republic&filter_operator=cd&filter_manufacturer=bautzen-gorlitz&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:41:36	110498/110498	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:41:32%20GMT	https://www.train-motion.com/shop/page/9/?filter_country=czech-republic&filter_operator=cd&filter_manufacturer=bautzen-gorlitz&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/9/indexce9c.html	(from https://www.train-motion.com/shop/?filter_country=czech-republic&filter_operator=cd&filter_manufacturer=bautzen-gorlitz&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:41:38	110247/110247	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:41:34%20GMT	https://www.train-motion.com/shop/page/10/?filter_country=czech-republic&filter_operator=cd&filter_manufacturer=bautzen-gorlitz&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/10/indexce9c.html	(from https://www.train-motion.com/shop/?filter_country=czech-republic&filter_operator=cd&filter_manufacturer=bautzen-gorlitz&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:41:40	106160/106160	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:41:36%20GMT	https://www.train-motion.com/shop/page/11/?filter_country=czech-republic&filter_operator=cd&filter_manufacturer=bautzen-gorlitz&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/11/indexce9c.html	(from https://www.train-motion.com/shop/?filter_country=czech-republic&filter_operator=cd&filter_manufacturer=bautzen-gorlitz&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:41:42	110371/110371	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:41:38%20GMT	https://www.train-motion.com/shop/page/2/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz&add-to-cart=24432	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/2/index8d7f.html	(from https://www.train-motion.com/shop/page/2/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz)
13:41:44	110367/110367	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:41:40%20GMT	https://www.train-motion.com/shop/page/2/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz&add-to-cart=24434	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/2/index0658.html	(from https://www.train-motion.com/shop/page/2/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz)
13:41:46	110155/110155	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:41:42%20GMT	https://www.train-motion.com/shop/page/5/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/5/index7f97.html	(from https://www.train-motion.com/shop/page/2/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz)
13:41:48	110130/110130	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:41:44%20GMT	https://www.train-motion.com/shop/page/3/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz&add-to-cart=24353	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/3/index4682.html	(from https://www.train-motion.com/shop/page/3/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz)
13:41:50	110131/110131	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:41:46%20GMT	https://www.train-motion.com/shop/page/3/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz&add-to-cart=24325	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/3/index40f4.html	(from https://www.train-motion.com/shop/page/3/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz)
13:41:52	110140/110140	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:41:48%20GMT	https://www.train-motion.com/shop/page/6/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/6/index7f97.html	(from https://www.train-motion.com/shop/page/3/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz)
13:41:54	110340/110340	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:41:50%20GMT	https://www.train-motion.com/shop/page/4/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz&add-to-cart=24297	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/4/index8630.html	(from https://www.train-motion.com/shop/page/4/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz)
13:41:56	110338/110338	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:41:52%20GMT	https://www.train-motion.com/shop/page/4/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz&add-to-cart=24270	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/4/index07dc.html	(from https://www.train-motion.com/shop/page/4/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz)
13:41:58	110128/110128	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:41:54%20GMT	https://www.train-motion.com/shop/page/7/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/7/index7f97.html	(from https://www.train-motion.com/shop/page/4/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz)
13:42:00	110101/110101	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:41:56%20GMT	https://www.train-motion.com/shop/page/9/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz&add-to-cart=23728	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/9/indexaa9a.html	(from https://www.train-motion.com/shop/page/9/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz)
13:42:02	110098/110098	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:41:57%20GMT	https://www.train-motion.com/shop/page/9/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz&add-to-cart=22581	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/9/index63b8.html	(from https://www.train-motion.com/shop/page/9/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz)
13:42:04	109999/109999	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:00%20GMT	https://www.train-motion.com/shop/page/8/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/8/index7f97.html	(from https://www.train-motion.com/shop/page/9/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz)
13:42:06	109890/109890	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:01%20GMT	https://www.train-motion.com/shop/page/10/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz&add-to-cart=22536	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/10/index4a21.html	(from https://www.train-motion.com/shop/page/10/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz)
13:42:08	109886/109886	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:03%20GMT	https://www.train-motion.com/shop/page/10/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz&add-to-cart=22502	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/10/index062b.html	(from https://www.train-motion.com/shop/page/10/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz)
13:42:11	105919/105919	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:07%20GMT	https://www.train-motion.com/shop/page/11/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz&add-to-cart=21788	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/11/indexa662.html	(from https://www.train-motion.com/shop/page/11/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz)
13:42:12	110339/110339	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:09%20GMT	https://www.train-motion.com/shop/page/2/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment&add-to-cart=24432	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/2/index9ffc.html	(from https://www.train-motion.com/shop/page/2/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:42:15	110335/110335	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:11%20GMT	https://www.train-motion.com/shop/page/2/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment&add-to-cart=24434	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/2/indexe91b.html	(from https://www.train-motion.com/shop/page/2/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:42:18	110117/110117	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:14%20GMT	https://www.train-motion.com/shop/page/5/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/5/indexf11a.html	(from https://www.train-motion.com/shop/page/2/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:42:21	110096/110096	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:16%20GMT	https://www.train-motion.com/shop/page/3/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment&add-to-cart=24353	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/3/indexb748.html	(from https://www.train-motion.com/shop/page/3/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:42:23	110097/110097	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:20%20GMT	https://www.train-motion.com/shop/page/3/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment&add-to-cart=24325	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/3/index5ec2.html	(from https://www.train-motion.com/shop/page/3/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:42:26	110102/110102	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:22%20GMT	https://www.train-motion.com/shop/page/6/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/6/indexf11a.html	(from https://www.train-motion.com/shop/page/3/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:42:29	110304/110304	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:25%20GMT	https://www.train-motion.com/shop/page/4/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment&add-to-cart=24297	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/4/indexee4f.html	(from https://www.train-motion.com/shop/page/4/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:42:32	110302/110302	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:28%20GMT	https://www.train-motion.com/shop/page/4/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment&add-to-cart=24270	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/4/indexe4f8.html	(from https://www.train-motion.com/shop/page/4/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:42:34	110090/110090	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:30%20GMT	https://www.train-motion.com/shop/page/7/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/7/indexf11a.html	(from https://www.train-motion.com/shop/page/4/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:42:37	110067/110067	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:33%20GMT	https://www.train-motion.com/shop/page/9/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment&add-to-cart=23728	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/9/index4072.html	(from https://www.train-motion.com/shop/page/9/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:42:39	110064/110064	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:36%20GMT	https://www.train-motion.com/shop/page/9/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment&add-to-cart=22581	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/9/indexd662.html	(from https://www.train-motion.com/shop/page/9/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:42:42	2/2	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jul%202020%2011:41:40%20GMT	https://www.train-motion.com/shop/page/1/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/1/index7f97.html	(from https://www.train-motion.com/shop/page/2/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_manufacturer=bautzen-gorlitz)
13:42:43	109963/109963	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:39%20GMT	https://www.train-motion.com/shop/page/8/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/8/indexf11a.html	(from https://www.train-motion.com/shop/page/9/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:42:46	109858/109858	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:41%20GMT	https://www.train-motion.com/shop/page/10/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment&add-to-cart=22536	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/10/indexd0ed.html	(from https://www.train-motion.com/shop/page/10/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:42:47	109854/109854	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:44%20GMT	https://www.train-motion.com/shop/page/10/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment&add-to-cart=22502	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/10/index30ce.html	(from https://www.train-motion.com/shop/page/10/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:42:50	105893/105893	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:45%20GMT	https://www.train-motion.com/shop/page/11/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment&add-to-cart=21788	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/11/index4dd1.html	(from https://www.train-motion.com/shop/page/11/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:42:51	94827/94827	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:47%20GMT	https://www.train-motion.com/shop/?filter_country=czech-republic%26source_id=141%26source_tax=pa_operator%26filter_operator=cd	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/index0f64.html	(from https://www.train-motion.com/shop/page/1/?filter_country=czech-republic&source_id=141&source_tax=pa_operator&filter_operator=cd)
13:42:54	109639/109639	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:49%20GMT	https://www.train-motion.com/shop/page/5/?filter_country=czech-republic&source_id=141&source_tax=pa_operator&filter_operator=cd&add-to-cart=24245	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/5/index2047.html	(from https://www.train-motion.com/shop/page/5/?filter_country=czech-republic&source_id=141&source_tax=pa_operator&filter_operator=cd)
13:42:57	109642/109642	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:51%20GMT	https://www.train-motion.com/shop/page/5/?filter_country=czech-republic&source_id=141&source_tax=pa_operator&filter_operator=cd&add-to-cart=24217	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/5/indexaece.html	(from https://www.train-motion.com/shop/page/5/?filter_country=czech-republic&source_id=141&source_tax=pa_operator&filter_operator=cd)
13:43:00	109624/109624	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:55%20GMT	https://www.train-motion.com/shop/page/6/?filter_country=czech-republic&source_id=141&source_tax=pa_operator&filter_operator=cd&add-to-cart=24189	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/6/indexaf03.html	(from https://www.train-motion.com/shop/page/6/?filter_country=czech-republic&source_id=141&source_tax=pa_operator&filter_operator=cd)
13:43:02	109624/109624	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:42:56%20GMT	https://www.train-motion.com/shop/page/6/?filter_country=czech-republic&source_id=141&source_tax=pa_operator&filter_operator=cd&add-to-cart=24161	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/6/indexcd4d.html	(from https://www.train-motion.com/shop/page/6/?filter_country=czech-republic&source_id=141&source_tax=pa_operator&filter_operator=cd)
13:43:05	109616/109616	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:43:00%20GMT	https://www.train-motion.com/shop/page/7/?filter_country=czech-republic&source_id=141&source_tax=pa_operator&filter_operator=cd&add-to-cart=24112	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/7/index57a3.html	(from https://www.train-motion.com/shop/page/7/?filter_country=czech-republic&source_id=141&source_tax=pa_operator&filter_operator=cd)
13:43:07	109616/109616	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:43:02%20GMT	https://www.train-motion.com/shop/page/7/?filter_country=czech-republic&source_id=141&source_tax=pa_operator&filter_operator=cd&add-to-cart=24079	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/7/index0819.html	(from https://www.train-motion.com/shop/page/7/?filter_country=czech-republic&source_id=141&source_tax=pa_operator&filter_operator=cd)
13:43:12	109528/109528	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:43:05%20GMT	https://www.train-motion.com/shop/page/8/?filter_country=czech-republic&source_id=141&source_tax=pa_operator&filter_operator=cd&add-to-cart=24027	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/8/index52d7.html	(from https://www.train-motion.com/shop/page/8/?filter_country=czech-republic&source_id=141&source_tax=pa_operator&filter_operator=cd)
13:43:14	2/2	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jul%202020%2011:42:11%20GMT	https://www.train-motion.com/shop/page/1/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/1/indexf11a.html	(from https://www.train-motion.com/shop/page/2/?filter_country=czech-republic&filter_operator=cd&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:43:14	109524/109524	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:43:07%20GMT	https://www.train-motion.com/shop/page/8/?filter_country=czech-republic&source_id=141&source_tax=pa_operator&filter_operator=cd&add-to-cart=23986	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/8/index517a.html	(from https://www.train-motion.com/shop/page/8/?filter_country=czech-republic&source_id=141&source_tax=pa_operator&filter_operator=cd)
13:43:17	110611/110611	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:43:13%20GMT	https://www.train-motion.com/shop/page/2/?filter_country=czech-republic&filter_manufacturer=bautzen-gorlitz&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment&add-to-cart=24432	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/2/index5cc5.html	(from https://www.train-motion.com/shop/page/2/?filter_country=czech-republic&filter_manufacturer=bautzen-gorlitz&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:43:18	110607/110607	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:43:15%20GMT	https://www.train-motion.com/shop/page/2/?filter_country=czech-republic&filter_manufacturer=bautzen-gorlitz&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment&add-to-cart=24434	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/2/index4066.html	(from https://www.train-motion.com/shop/page/2/?filter_country=czech-republic&filter_manufacturer=bautzen-gorlitz&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
13:43:21	110440/110440	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2011:43:16%20GMT	https://www.train-motion.com/shop/page/5/?filter_country=czech-republic&filter_manufacturer=bautzen-gorlitz&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment	D:/rgiov/website/TrainSimItalia/www.train-motion.com/shop/page/5/index98b9.html	(from https://www.train-motion.com/shop/page/2/?filter_country=czech-republic&filter_manufacturer=bautzen-gorlitz&source_id=141&source_tax=pa_operator&filter_traincar-type=compartiment)
